user_id,anchor,anchor_label,anchor_group,anchor_description,cosine_similarity,cosine_distance,n_anchor_terms,n_posts,label_majority,targets,channel_id,channel_title,group_label,corpus,source_kind,n_videos,similarity_zscore_within_anchor,distance_zscore_within_anchor
iran_influencers::UC-3jIAlnQmbbVMV6gR7K8aQ,war,War,theme,General war framing.,0.33508729934692383,0.6649127006530762,1,5638,influencer,,UC-3jIAlnQmbbVMV6gR7K8aQ,The Majority Report w/ Sam Seder,iran_influencers,iran,influencer,13,-0.14192202810221766,0.14192202810226168
iran_influencers::UC1yBKRuGpC1tSM73A0ZjYjQ,war,War,theme,General war framing.,0.3364969789981842,0.6635030210018158,1,21922,influencer,,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,iran_influencers,iran,influencer,18,0.9754505831332839,-0.9754505831332402
iran_influencers::UCCRNUa9EwvRXMYwUmDi3JtA,war,War,theme,General war framing.,0.33674120903015137,0.6632587909698486,1,100,influencer,,UCCRNUa9EwvRXMYwUmDi3JtA,Chad Prather,iran_influencers,iran,influencer,1,1.1690377916294032,-1.1690377916293595
iran_influencers::UCD8YGIxFCnVqv-ZGqgtVWAg,war,War,theme,General war framing.,0.3349256217479706,0.6650743782520294,1,7609,influencer,,UCD8YGIxFCnVqv-ZGqgtVWAg,Erick Stakelbeck on TBN,iran_influencers,iran,influencer,8,-0.27007463409263216,0.27007463409267624
iran_influencers::UCG749Dj4V2fKa143f8sE60Q,war,War,theme,General war framing.,0.3355199098587036,0.6644800901412964,1,1807,influencer,,UCG749Dj4V2fKa143f8sE60Q,Tim Pool,iran_influencers,iran,influencer,1,0.20098363614789422,-0.20098363614785025
iran_influencers::UCJdKr0Bgd_5saZYqLCa9mng,war,War,theme,General war framing.,0.3345566689968109,0.6654433310031891,1,13385,influencer,,UCJdKr0Bgd_5saZYqLCa9mng,The Rubin Report,iran_influencers,iran,influencer,7,-0.5625224243527854,0.5625224243528295
iran_influencers::UCLdP3jmBYe9lAZQbY6OSYjw,war,War,theme,General war framing.,0.335654079914093,0.664345920085907,1,15392,influencer,,UCLdP3jmBYe9lAZQbY6OSYjw,Benny Johnson,iran_influencers,iran,influencer,7,0.3073325821698013,-0.3073325821697574
iran_influencers::UCNNTZgxNQuBrhbO0VrG8woA,war,War,theme,General war framing.,0.3342558741569519,0.6657441258430481,1,409,influencer,,UCNNTZgxNQuBrhbO0VrG8woA,No Jumper,iran_influencers,iran,influencer,1,-0.8009453279954128,0.8009453279954569
iran_influencers::UCQANb2YPwAtK-IQJrLaaUFw,war,War,theme,General war framing.,0.33574551343917847,0.6642544865608215,1,2747,influencer,,UCQANb2YPwAtK-IQJrLaaUFw,Brian Tyler Cohen,iran_influencers,iran,influencer,3,0.3798067195299104,-0.37980671952986644
iran_influencers::UCaYw_yJ_YLPEv6zR2c7hgHA,war,War,theme,General war framing.,0.33334025740623474,0.6666597425937653,1,1507,influencer,,UCaYw_yJ_YLPEv6zR2c7hgHA,The Officer Tatum,iran_influencers,iran,influencer,3,-1.5267024734043537,1.5267024734043981
